index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
17539;false;true;37;13584;1232;2724;0;155660;13998;30270;72;
17557;false;false;38;13586;1234;2738;0;155568;13999;30362;71;
17559;false;false;38;13588;1234;2738;0;155568;13999;30362;71;
17516;false;false;37;13569;1228;2720;0;155660;13998;30270;72;
17526;false;false;37;13572;1232;2723;0;155660;13998;30270;72;
17529;false;false;37;13574;1232;2724;0;155660;13998;30270;72;
17580;false;true;38;13603;1240;2738;0;155568;14002;30362;68;
17554;false;true;38;13584;1234;2737;0;155568;13999;30362;71;
17546;false;true;37;13589;1232;2726;0;155660;13998;30270;72;
17561;false;true;38;13590;1234;2738;0;155568;13999;30362;71;
17567;false;true;38;13594;1236;2738;0;155568;13999;30362;71;
17548;true;true;38;13580;1233;2736;0;155568;13999;30362;71;
17551;false;true;38;13582;1234;2736;0;155568;13999;30362;71;
17528;false;false;37;13573;1232;2724;0;155660;13998;30270;72;
17571;false;false;38;13594;1240;2738;0;155568;13999;30362;71;
17569;false;true;38;13594;1238;2738;0;155568;13999;30362;71;
17538;false;true;37;13583;1232;2724;0;155660;13998;30270;72;
17566;false;true;38;13593;1236;2738;0;155568;13999;30362;71;
17592;false;false;38;13615;1240;2738;0;155568;13999;30362;71;
17541;false;true;37;13584;1232;2726;0;155660;13998;30270;72;
17558;false;false;38;13587;1234;2738;0;155568;13999;30362;71;
17573;false;false;38;13596;1240;2738;0;155568;13999;30362;71;
17563;false;true;38;13592;1234;2738;0;155568;13999;30362;71;
17560;false;true;38;13589;1234;2738;0;155568;13999;30362;71;
17579;false;false;38;13602;1240;2738;0;155568;13999;30362;71;
17540;false;false;37;13584;1232;2725;0;155660;13998;30270;72;
17583;false;true;38;13606;1240;2738;0;155568;13999;30362;71;
17581;false;true;38;13604;1240;2738;0;155568;13999;30362;71;
17550;false;true;38;13581;1234;2736;0;155568;13999;30362;71;
17578;false;false;38;13601;1240;2738;0;155568;13999;30362;71;
17553;false;false;38;13584;1234;2736;0;155568;13999;30362;71;
17604;false;false;38;13627;1240;2738;0;155568;13999;30362;71;
17570;false;false;38;13594;1239;2738;0;155568;13999;30362;71;
17575;false;true;38;13598;1240;2738;0;155568;13999;30362;71;
17585;false;false;38;13608;1240;2738;0;155568;13999;30362;71;
17591;false;false;38;13614;1240;2738;0;155568;13999;30362;71;
17572;false;false;38;13595;1240;2738;0;155568;13999;30362;71;
17593;false;true;38;13616;1240;2738;0;155568;13999;30362;71;
17552;false;true;38;13583;1234;2736;0;155568;13999;30362;71;
17595;false;true;38;13618;1240;2738;0;155568;13999;30362;71;
17562;false;false;38;13591;1234;2738;0;155568;13999;30362;71;
17616;false;false;38;13639;1240;2738;0;155568;13999;30362;71;
17565;false;true;38;13592;1236;2738;0;155568;13999;30362;71;
17590;false;true;38;13613;1240;2738;0;155568;13999;30362;71;
17582;false;false;38;13605;1240;2738;0;155568;13999;30362;71;
17587;false;true;38;13610;1240;2738;0;155568;13999;30362;71;
17597;false;false;38;13620;1240;2738;0;155568;13999;30362;71;
17584;false;false;38;13607;1240;2738;0;155568;13999;30362;71;
17603;false;true;38;13626;1240;2738;0;155568;13999;30362;71;
17605;false;false;38;13628;1240;2738;0;155568;13999;30362;71;
17607;false;false;38;13630;1240;2738;0;155568;13999;30362;71;
17564;false;true;38;13592;1235;2738;0;155568;13999;30362;71;
17574;false;false;38;13597;1240;2738;0;155568;13999;30362;71;
17628;false;false;38;13651;1240;2738;0;155568;13999;30362;71;
17602;false;false;38;13625;1240;2738;0;155568;13999;30362;71;
17594;false;true;38;13617;1240;2738;0;155568;13999;30362;71;
17577;false;false;38;13600;1240;2738;0;155568;13999;30362;71;
17599;false;false;38;13622;1240;2738;0;155568;13999;30362;71;
17609;false;false;38;13632;1240;2738;0;155568;13999;30362;71;
17596;false;true;38;13619;1240;2738;0;155568;13999;30362;71;
17615;false;false;38;13638;1240;2738;0;155568;13999;30362;71;
17576;false;false;38;13599;1240;2738;0;155568;13999;30362;71;
17617;false;true;38;13640;1240;2738;0;155568;13999;30362;71;
17619;false;false;38;13642;1240;2738;0;155568;13999;30362;71;
17586;false;true;38;13609;1240;2738;0;155568;13999;30362;71;
17640;false;false;38;13661;1240;2740;0;155568;13999;30362;71;
17614;false;false;38;13637;1240;2738;0;155568;13999;30362;71;
17589;false;true;38;13612;1240;2738;0;155568;13999;30362;71;
17606;false;false;38;13629;1240;2738;0;155568;13999;30362;71;
17611;false;false;38;13634;1240;2738;0;155568;13999;30362;71;
17621;false;true;38;13644;1240;2738;0;155568;13999;30362;71;
17627;false;false;38;13650;1240;2738;0;155568;13999;30362;71;
17608;false;true;38;13631;1240;2738;0;155568;13999;30362;71;
17588;false;true;38;13611;1240;2738;0;155568;14002;30362;68;
17629;false;true;38;13652;1240;2738;0;155568;13999;30362;71;
17631;false;false;38;13652;1240;2740;0;155568;13999;30362;71;
17598;false;false;38;13621;1240;2738;0;155568;13999;30362;71;
17601;false;true;38;13624;1240;2738;0;155568;13999;30362;71;
17626;false;true;38;13649;1240;2738;0;155568;13999;30362;71;
17652;false;true;38;13673;1240;2740;0;155568;13999;30362;71;
17618;false;false;38;13641;1240;2738;0;155568;13999;30362;71;
17623;false;false;38;13646;1240;2738;0;155568;13999;30362;71;
17633;false;false;38;13654;1240;2740;0;155568;13999;30362;71;
17639;false;true;38;13660;1240;2740;0;155568;13999;30362;71;
17620;false;false;38;13643;1240;2738;0;155568;13999;30362;71;
17600;false;true;38;13623;1240;2738;0;155568;13999;30362;71;
17641;false;true;38;13662;1240;2740;0;155568;13999;30362;71;
17643;false;false;38;13664;1240;2740;0;155568;13999;30362;71;
17610;false;false;38;13633;1240;2738;0;155568;13999;30362;71;
17638;false;false;38;13659;1240;2740;0;155568;13999;30362;71;
17630;false;false;38;13652;1240;2739;0;155568;13999;30362;71;
17613;false;false;38;13636;1240;2738;0;155568;13999;30362;71;
17664;false;false;38;13685;1240;2740;0;155568;13999;30362;71;
17635;false;false;38;13656;1240;2740;0;155568;13999;30362;71;
17645;false;true;38;13666;1240;2740;0;155568;13999;30362;71;
17651;false;false;38;13672;1240;2740;0;155568;13999;30362;71;
17632;false;false;38;13653;1240;2740;0;155568;13999;30362;71;
17612;false;true;38;13635;1240;2738;0;155568;13999;30362;71;
17653;false;true;38;13674;1240;2740;0;155568;13999;30362;71;
17655;false;false;38;13676;1240;2740;0;155568;13999;30362;71;
17622;false;false;38;13645;1240;2738;0;155568;13999;30362;71;
17650;false;false;38;13671;1240;2740;0;155568;13999;30362;71;
17625;false;false;38;13648;1240;2738;0;155568;13999;30362;71;
17676;false;false;38;13697;1240;2740;0;155568;13999;30362;71;
17642;false;false;38;13663;1240;2740;0;155568;13999;30362;71;
17647;false;true;38;13668;1240;2740;0;155568;13999;30362;71;
17657;false;true;38;13678;1240;2740;0;155568;13999;30362;71;
17663;false;true;38;13684;1240;2740;0;155568;13999;30362;71;
17644;false;false;38;13665;1240;2740;0;155568;13999;30362;71;
17624;false;true;38;13647;1240;2738;0;155568;13999;30362;71;
17665;false;false;38;13686;1240;2740;0;155568;13999;30362;71;
17667;false;false;38;13688;1240;2740;0;155568;13999;30362;71;
17634;false;false;38;13655;1240;2740;0;155568;13999;30362;71;
17662;false;false;38;13683;1240;2740;0;155568;13999;30362;71;
17637;false;false;38;13658;1240;2740;0;155568;13999;30362;71;
17688;false;true;38;13709;1240;2740;0;155568;13999;30362;71;
17654;false;false;38;13675;1240;2740;0;155568;13999;30362;71;
17659;false;true;38;13680;1240;2740;0;155568;13999;30362;71;
17669;false;true;38;13690;1240;2740;0;155568;13999;30362;71;
17675;false;false;38;13696;1240;2740;0;155568;13999;30362;71;
17656;false;true;38;13677;1240;2740;0;155568;13999;30362;71;
17636;false;false;38;13657;1240;2740;0;155568;13999;30362;71;
17677;false;false;38;13698;1240;2740;0;155568;13999;30362;71;
17679;false;true;38;13700;1240;2740;0;155568;13999;30362;71;
17646;false;false;38;13667;1240;2740;0;155568;13999;30362;71;
17649;false;false;38;13670;1240;2740;0;155568;13999;30362;71;
17674;false;false;38;13695;1240;2740;0;155568;13999;30362;71;
17700;false;true;38;13721;1240;2740;0;155568;13999;30362;71;
17666;false;false;38;13687;1240;2740;0;155568;13999;30362;71;
17671;false;true;38;13692;1240;2740;0;155568;13999;30362;71;
17681;false;true;38;13702;1240;2740;0;155568;13999;30362;71;
17668;false;false;38;13689;1240;2740;0;155568;13999;30362;71;
17687;false;true;38;13708;1240;2740;0;155568;13999;30362;71;
17689;false;true;38;13710;1240;2740;0;155568;13999;30362;71;
17691;false;false;38;13712;1240;2740;0;155568;13999;30362;71;
17648;false;true;38;13669;1240;2740;0;155568;13999;30362;71;
17658;false;false;38;13679;1240;2740;0;155568;13999;30362;71;
17686;false;true;38;13707;1240;2740;0;155568;13999;30362;71;
17661;false;false;38;13682;1240;2740;0;155568;13999;30362;71;
17712;false;false;38;13733;1240;2740;0;155568;13999;30362;71;
17678;false;false;38;13699;1240;2740;0;155568;13999;30362;71;
17683;false;true;38;13704;1240;2740;0;155568;13999;30362;71;
17693;false;true;38;13714;1240;2740;0;155568;13999;30362;71;
17680;false;false;38;13701;1240;2740;0;155568;13999;30362;71;
17699;false;true;38;13720;1240;2740;0;155568;13999;30362;71;
17701;false;false;38;13722;1240;2740;0;155568;13999;30362;71;
17660;false;false;38;13681;1240;2740;0;155568;13999;30362;71;
17703;false;true;38;13724;1240;2740;0;155568;13999;30362;71;
17698;false;false;38;13719;1240;2740;0;155568;13999;30362;71;
17670;false;true;38;13691;1240;2740;0;155568;13999;30362;71;
17673;false;false;38;13694;1240;2740;0;155568;13999;30362;71;
17724;false;false;38;13737;1242;2746;0;155568;13999;30362;71;
17690;false;false;38;13711;1240;2740;0;155568;13999;30362;71;
17695;false;false;38;13716;1240;2740;0;155568;13999;30362;71;
17705;false;true;38;13726;1240;2740;0;155568;13999;30362;71;
17692;false;true;38;13713;1240;2740;0;155568;13999;30362;71;
17711;false;false;38;13732;1240;2740;0;155568;13999;30362;71;
17713;false;false;38;13734;1240;2740;0;155568;13999;30362;71;
17672;false;true;38;13693;1240;2740;0;155568;13999;30362;71;
17715;false;false;38;13736;1240;2740;0;155568;13999;30362;71;
17710;false;false;38;13731;1240;2740;0;155568;13999;30362;71;
17682;false;true;38;13703;1240;2740;0;155568;13999;30362;71;
17685;false;false;38;13706;1240;2740;0;155568;13999;30362;71;
17736;false;true;38;13749;1242;2746;0;155568;13999;30362;71;
17702;false;false;38;13723;1240;2740;0;155568;13999;30362;71;
17707;false;true;38;13728;1240;2740;0;155568;13999;30362;71;
17717;false;false;38;13736;1242;2740;0;155568;13999;30362;71;
17704;false;false;38;13725;1240;2740;0;155568;13999;30362;71;
17723;false;true;38;13736;1242;2746;0;155568;13999;30362;71;
17725;false;false;38;13738;1242;2746;0;155568;13999;30362;71;
17684;false;false;38;13705;1240;2740;0;155568;13999;30362;71;
17727;false;false;38;13740;1242;2746;0;155568;13999;30362;71;
17722;false;true;38;13736;1242;2745;0;155568;13999;30362;71;
17694;false;false;38;13715;1240;2740;0;155568;13999;30362;71;
17697;false;false;38;13718;1240;2740;0;155568;13999;30362;71;
17714;false;false;38;13735;1240;2740;0;155568;13999;30362;71;
17748;false;false;38;13759;1242;2748;0;155568;13999;30362;71;
17719;false;false;38;13736;1242;2742;0;155568;13999;30362;71;
17729;false;true;38;13742;1242;2746;0;155568;13999;30362;71;
17716;false;false;38;13736;1241;2740;0;155568;13999;30362;71;
17735;false;true;38;13748;1242;2746;0;155568;13999;30362;71;
17696;false;true;38;13717;1240;2740;0;155568;13999;30362;71;
17737;false;true;38;13750;1242;2746;0;155568;13999;30362;71;
17739;false;true;38;13752;1242;2746;0;155568;13999;30362;71;
17734;false;true;38;13747;1242;2746;0;155568;13999;30362;71;
17706;false;true;38;13727;1240;2740;0;155568;13999;30362;71;
17709;false;true;38;13730;1240;2740;0;155568;13999;30362;71;
17726;false;false;38;13739;1242;2746;0;155568;13999;30362;71;
17731;false;true;38;13744;1242;2746;0;155568;13999;30362;71;
17760;false;true;38;13771;1242;2748;0;155568;13999;30362;71;
17741;false;false;38;13754;1242;2746;0;155568;13999;30362;71;
17728;false;false;38;13741;1242;2746;0;155568;13999;30362;71;
17747;false;false;38;13758;1242;2748;0;155568;13999;30362;71;
17749;false;true;38;13760;1242;2748;0;155568;13999;30362;71;
17751;false;false;38;13762;1242;2748;0;155568;13999;30362;71;
17708;false;false;38;13729;1240;2740;0;155568;13999;30362;71;
17746;false;true;38;13757;1242;2748;0;155568;13999;30362;71;
17718;false;false;38;13736;1242;2741;0;155568;13999;30362;71;
17721;false;true;38;13736;1242;2744;0;155568;13999;30362;71;
17738;false;true;38;13751;1242;2746;0;155568;13999;30362;71;
17743;false;true;38;13756;1242;2746;0;155568;13999;30362;71;
17772;false;true;38;13783;1242;2748;0;155568;13999;30362;71;
17740;false;false;38;13753;1242;2746;0;155568;13999;30362;71;
17753;false;true;38;13764;1242;2748;0;155568;13999;30362;71;
17759;false;true;38;13770;1242;2748;0;155568;13999;30362;71;
17761;false;true;38;13772;1242;2748;0;155568;13999;30362;71;
17720;false;true;38;13736;1242;2743;0;155568;13999;30362;71;
17763;false;true;38;13774;1242;2748;0;155568;13999;30362;71;
17730;false;false;38;13743;1242;2746;0;155568;13999;30362;71;
17758;false;true;38;13769;1242;2748;0;155568;13999;30362;71;
17733;false;false;38;13746;1242;2746;0;155568;13999;30362;71;
17750;false;true;38;13761;1242;2748;0;155568;13999;30362;71;
17755;false;true;38;13766;1242;2748;0;155568;13999;30362;71;
17784;false;false;38;13795;1242;2748;0;155568;13999;30362;71;
17752;false;true;38;13763;1242;2748;0;155568;13999;30362;71;
17765;false;true;38;13776;1242;2748;0;155568;13999;30362;71;
17771;false;true;38;13782;1242;2748;0;155568;13999;30362;71;
17773;false;false;38;13784;1242;2748;0;155568;13999;30362;71;
17775;false;true;38;13786;1242;2748;0;155568;13999;30362;71;
17732;false;true;38;13745;1242;2746;0;155568;13999;30362;71;
17770;false;false;38;13781;1242;2748;0;155568;13999;30362;71;
17742;false;false;38;13755;1242;2746;0;155568;13999;30362;71;
17762;false;false;38;13773;1242;2748;0;155568;13999;30362;71;
17745;false;true;38;13756;1242;2748;0;155568;13999;30362;71;
17796;false;true;38;13807;1242;2748;0;155568;13999;30362;71;
17767;false;false;38;13778;1242;2748;0;155568;13999;30362;71;
17764;false;false;38;13775;1242;2748;0;155568;13999;30362;71;
17777;false;true;38;13788;1242;2748;0;155568;13999;30362;71;
17783;false;false;38;13794;1242;2748;0;155568;13999;30362;71;
17785;false;false;38;13796;1242;2748;0;155568;13999;30362;71;
17787;false;false;38;13798;1242;2748;0;155568;13999;30362;71;
17744;false;true;38;13756;1242;2747;0;155568;13999;30362;71;
17782;false;false;38;13793;1242;2748;0;155568;13999;30362;71;
17754;false;true;38;13765;1242;2748;0;155568;13999;30362;71;
17774;false;false;38;13785;1242;2748;0;155568;13999;30362;71;
17757;false;true;38;13768;1242;2748;0;155568;13999;30362;71;
17808;false;false;38;13819;1242;2748;0;155568;13999;30362;71;
17779;false;false;38;13790;1242;2748;0;155568;13999;30362;71;
17776;false;true;38;13787;1242;2748;0;155568;13999;30362;71;
17789;false;true;38;13800;1242;2748;0;155568;13999;30362;71;
17795;false;true;38;13806;1242;2748;0;155568;13999;30362;71;
17797;false;false;38;13808;1242;2748;0;155568;13999;30362;71;
17799;false;false;38;13810;1242;2748;0;155568;13999;30362;71;
17756;false;false;38;13767;1242;2748;0;155568;13999;30362;71;
17794;false;true;38;13805;1242;2748;0;155568;13999;30362;71;
17766;false;false;38;13777;1242;2748;0;155568;13999;30362;71;
17786;false;true;38;13797;1242;2748;0;155568;13999;30362;71;
17769;false;false;38;13780;1242;2748;0;155568;13999;30362;71;
17820;false;true;38;13829;1242;2750;0;155568;13999;30362;71;
17791;false;true;38;13802;1242;2748;0;155568;13999;30362;71;
17788;false;false;38;13799;1242;2748;0;155568;13999;30362;71;
17801;false;false;38;13812;1242;2748;0;155568;13999;30362;71;
17807;false;false;38;13818;1242;2748;0;155568;13999;30362;71;
17809;false;false;38;13820;1242;2748;0;155568;13999;30362;71;
17811;false;true;38;13822;1242;2748;0;155568;13999;30362;71;
17806;false;false;38;13817;1242;2748;0;155568;13999;30362;71;
17768;false;false;38;13779;1242;2748;0;155568;13999;30362;71;
17778;false;false;38;13789;1242;2748;0;155568;13999;30362;71;
17781;false;false;38;13792;1242;2748;0;155568;13999;30362;71;
17832;false;false;38;13839;1242;2752;0;155568;13999;30362;71;
17798;false;false;38;13809;1242;2748;0;155568;13999;30362;71;
17803;false;false;38;13814;1242;2748;0;155568;13999;30362;71;
17800;false;false;38;13811;1242;2748;0;155568;13999;30362;71;
17813;false;false;38;13824;1242;2748;0;155568;13999;30362;71;
17819;false;false;38;13828;1242;2750;0;155568;13999;30362;71;
17821;false;false;38;13830;1242;2750;0;155568;13999;30362;71;
17790;false;true;38;13801;1242;2748;0;155568;13999;30362;71;
17823;false;true;38;13832;1242;2750;0;155568;13999;30362;71;
17818;false;true;38;13827;1242;2750;0;155568;13999;30362;71;
17780;false;false;38;13791;1242;2748;0;155568;13999;30362;71;
17793;false;true;38;13804;1242;2748;0;155568;13999;30362;71;
17844;false;false;38;13848;1243;2754;0;155568;13999;30362;71;
17810;false;true;38;13821;1242;2748;0;155568;13999;30362;71;
17812;false;false;38;13823;1242;2748;0;155568;13999;30362;71;
17815;false;false;38;13824;1242;2750;0;155568;13999;30362;71;
17825;false;false;38;13834;1242;2750;0;155568;13999;30362;71;
17831;false;false;38;13838;1242;2752;0;155568;13999;30362;71;
17833;false;true;38;13840;1242;2752;0;155568;13999;30362;71;
17835;false;false;38;13842;1242;2752;0;155568;13999;30362;71;
17802;false;false;38;13813;1242;2748;0;155568;13999;30362;71;
17830;false;true;38;13838;1242;2751;0;155568;13999;30362;71;
17792;false;false;38;13803;1242;2748;0;155568;13999;30362;71;
17805;false;false;38;13816;1242;2748;0;155568;13999;30362;71;
17822;false;true;38;13831;1242;2750;0;155568;13999;30362;71;
17856;false;true;38;13853;1244;2760;0;155568;13999;30362;71;
17824;false;true;38;13833;1242;2750;0;155568;13999;30362;71;
17827;false;true;38;13836;1242;2750;0;155568;13999;30362;71;
17837;false;true;38;13844;1242;2752;0;155568;13999;30362;71;
17845;false;false;38;13848;1244;2754;0;155568;13999;30362;71;
17843;false;true;38;13848;1242;2754;0;155568;13999;30362;71;
17814;false;false;38;13824;1242;2749;0;155568;13999;30362;71;
17847;false;true;38;13848;1244;2756;0;155568;13999;30362;71;
17842;false;true;38;13847;1242;2754;0;155568;13999;30362;71;
17804;false;true;38;13815;1242;2748;0;155568;13999;30362;71;
17817;false;true;38;13826;1242;2750;0;155568;13999;30362;71;
17834;false;false;38;13841;1242;2752;0;155568;13999;30362;71;
17868;false;false;38;13865;1244;2760;0;155568;13999;30362;71;
17836;false;true;38;13843;1242;2752;0;155568;13999;30362;71;
17839;false;true;38;13846;1242;2752;0;155568;13999;30362;71;
17857;false;false;38;13854;1244;2760;0;155568;13999;30362;71;
17855;false;true;38;13852;1244;2760;0;155568;13999;30362;71;
17849;false;false;38;13848;1244;2758;0;155568;13999;30362;71;
17826;false;false;38;13835;1242;2750;0;155568;13999;30362;71;
17859;false;false;38;13856;1244;2760;0;155568;13999;30362;71;
17816;false;true;38;13825;1242;2750;0;155568;13999;30362;71;
17854;false;true;38;13851;1244;2760;0;155568;13999;30362;71;
17829;false;true;38;13838;1242;2750;0;155568;13999;30362;71;
17846;false;true;38;13848;1244;2755;0;155568;13999;30362;71;
17848;false;true;38;13848;1244;2757;0;155568;13999;30362;71;
17880;false;false;38;13875;1246;2760;0;155568;13999;30362;71;
17851;false;false;38;13848;1244;2760;0;155568;13999;30362;71;
17869;false;false;38;13866;1244;2760;0;155568;13999;30362;71;
17867;false;false;38;13864;1244;2760;0;155568;13999;30362;71;
17861;false;true;38;13858;1244;2760;0;155568;13999;30362;71;
17838;false;false;38;13845;1242;2752;0;155568;13999;30362;71;
17871;false;true;38;13868;1244;2760;0;155568;13999;30362;71;
17828;false;true;38;13837;1242;2750;0;155568;13999;30362;71;
17866;false;true;38;13863;1244;2760;0;155568;13999;30362;71;
17841;false;false;38;13846;1242;2754;0;155568;13999;30362;71;
17858;false;false;38;13855;1244;2760;0;155568;13999;30362;71;
17860;false;false;38;13857;1244;2760;0;155568;13999;30362;71;
17892;false;true;38;13887;1246;2760;0;155568;13999;30362;71;
17863;false;false;38;13860;1244;2760;0;155568;13999;30362;71;
17879;false;false;38;13874;1246;2760;0;155568;13999;30362;71;
17881;false;false;38;13876;1246;2760;0;155568;13999;30362;71;
17873;false;false;38;13868;1246;2760;0;155568;13999;30362;71;
17850;false;true;38;13848;1244;2759;0;155568;13999;30362;71;
17883;false;false;38;13878;1246;2760;0;155568;13999;30362;71;
17840;false;true;38;13846;1242;2753;0;155568;13999;30362;71;
17878;false;false;38;13873;1246;2760;0;155568;13999;30362;71;
17870;false;true;38;13867;1244;2760;0;155568;13999;30362;71;
17853;false;true;38;13850;1244;2760;0;155568;13999;30362;71;
17904;false;false;38;13899;1246;2760;0;155568;13999;30362;71;
17872;false;true;38;13868;1245;2760;0;155568;13999;30362;71;
17875;false;false;38;13870;1246;2760;0;155568;13999;30362;71;
17891;false;true;38;13886;1246;2760;0;155568;13999;30362;71;
17893;false;true;38;13888;1246;2760;0;155568;13999;30362;71;
17885;false;true;38;13880;1246;2760;0;155568;13999;30362;71;
17862;false;true;38;13859;1244;2760;0;155568;13999;30362;71;
17895;false;false;38;13890;1246;2760;0;155568;13999;30362;71;
17852;false;true;38;13849;1244;2760;0;155568;13999;30362;71;
17890;false;true;38;13885;1246;2760;0;155568;13999;30362;71;
17865;false;false;38;13862;1244;2760;0;155568;13999;30362;71;
17882;false;false;38;13877;1246;2760;0;155568;13999;30362;71;
17916;false;false;38;13911;1246;2760;0;155568;13999;30362;71;
17884;false;true;38;13879;1246;2760;0;155568;13999;30362;71;
17903;false;true;38;13898;1246;2760;0;155568;13999;30362;71;
17887;false;false;38;13882;1246;2760;0;155568;13999;30362;71;
17905;false;false;38;13900;1246;2760;0;155568;13999;30362;71;
17897;false;false;38;13892;1246;2760;0;155568;13999;30362;71;
17874;false;false;38;13869;1246;2760;0;155568;13999;30362;71;
17907;false;false;38;13902;1246;2760;0;155568;13999;30362;71;
17864;false;false;38;13861;1244;2760;0;155568;13999;30362;71;
17902;false;false;38;13897;1246;2760;0;155568;13999;30362;71;
17928;false;true;38;13921;1248;2760;0;155568;13999;30362;71;
17894;false;false;38;13889;1246;2760;0;155568;13999;30362;71;
17877;false;false;38;13872;1246;2760;0;155568;13999;30362;71;
17896;false;true;38;13891;1246;2760;0;155568;13999;30362;71;
17899;false;false;38;13894;1246;2760;0;155568;13999;30362;71;
17915;false;false;38;13910;1246;2760;0;155568;13999;30362;71;
17917;false;false;38;13912;1246;2760;0;155568;13999;30362;71;
17909;false;true;38;13904;1246;2760;0;155568;13999;30362;71;
17919;false;false;38;13914;1246;2760;0;155568;13999;30362;71;
17886;false;true;38;13881;1246;2760;0;155568;13999;30362;71;
17876;false;false;38;13871;1246;2760;0;155568;13999;30362;71;
17914;false;false;38;13909;1246;2760;0;155568;13999;30362;71;
17906;false;false;38;13901;1246;2760;0;155568;13999;30362;71;
17940;false;false;38;13930;1248;2763;0;155568;13999;30362;71;
17889;false;false;38;13884;1246;2760;0;155568;13999;30362;71;
17908;false;false;38;13903;1246;2760;0;155568;13999;30362;71;
17927;false;true;38;13920;1248;2760;0;155568;13999;30362;71;
17911;false;true;38;13906;1246;2760;0;155568;13999;30362;71;
17929;false;true;38;13922;1248;2760;0;155568;13999;30362;71;
17921;false;true;38;13914;1248;2760;0;155568;13999;30362;71;
17931;false;true;38;13924;1248;2760;0;155568;13999;30362;71;
17898;false;true;38;13893;1246;2760;0;155568;13999;30362;71;
17888;false;false;38;13883;1246;2760;0;155568;13999;30362;71;
17926;false;false;38;13919;1248;2760;0;155568;13999;30362;71;
17952;false;false;38;13939;1248;2766;0;155568;13999;30362;71;
17918;false;false;38;13913;1246;2760;0;155568;13999;30362;71;
17901;false;true;38;13896;1246;2760;0;155568;13999;30362;71;
17920;false;true;38;13914;1247;2760;0;155568;13999;30362;71;
17939;false;true;38;13930;1248;2762;0;155568;13999;30362;71;
17923;false;false;38;13916;1248;2760;0;155568;13999;30362;71;
17941;false;false;38;13930;1248;2764;0;155568;13999;30362;71;
17933;false;true;38;13926;1248;2760;0;155568;13999;30362;71;
17943;false;true;37;13930;1248;2766;0;155570;13999;30360;71;
17910;false;false;38;13905;1246;2760;0;155568;13999;30362;71;
17900;false;false;38;13895;1246;2760;0;155568;13999;30362;71;
17938;false;false;38;13930;1248;2761;0;155568;13999;30362;71;
17930;false;true;38;13923;1248;2760;0;155568;13999;30362;71;
17913;false;true;38;13908;1246;2760;0;155568;13999;30362;71;
17964;false;true;38;13949;1250;2766;0;155568;13999;30362;71;
17932;false;false;38;13925;1248;2760;0;155568;13999;30362;71;
17951;false;false;38;13938;1248;2766;0;155568;13999;30362;71;
17935;false;false;38;13928;1248;2760;0;155568;13999;30362;71;
17953;false;false;38;13940;1248;2766;0;155568;13999;30362;71;
17945;false;false;38;13932;1248;2766;0;155568;13999;30362;71;
17955;false;true;38;13942;1248;2766;0;155568;13999;30362;71;
17922;false;false;38;13915;1248;2760;0;155568;13999;30362;71;
17912;false;false;38;13907;1246;2760;0;155568;13999;30362;71;
17950;false;false;38;13937;1248;2766;0;155568;13999;30362;71;
17925;false;true;38;13918;1248;2760;0;155568;13999;30362;71;
17976;false;false;38;13956;1252;2769;0;155568;13999;30362;71;
17942;false;false;38;13930;1248;2765;0;155568;13999;30362;71;
17944;false;true;38;13931;1248;2766;0;155568;13999;30362;71;
17963;false;false;38;13948;1250;2766;0;155568;13999;30362;71;
17947;false;false;38;13934;1248;2766;0;155568;13999;30362;71;
17965;false;false;38;13950;1250;2766;0;155568;13999;30362;71;
17957;false;false;38;13944;1248;2766;0;155568;13999;30362;71;
17967;false;true;38;13952;1250;2766;0;155568;13999;30362;71;
17934;false;false;38;13927;1248;2760;0;155568;13999;30362;71;
17924;false;true;38;13917;1248;2760;0;155568;13999;30362;71;
17962;false;false;38;13947;1250;2766;0;155568;13999;30362;71;
17937;false;false;38;13930;1248;2760;0;155568;13999;30362;71;
17954;false;false;38;13941;1248;2766;0;155568;13999;30362;71;
17988;false;true;38;13966;1252;2771;0;155568;13999;30362;71;
17956;false;true;38;13943;1248;2766;0;155568;13999;30362;71;
17975;false;false;38;13956;1252;2768;0;155568;13999;30362;71;
17959;false;true;38;13946;1248;2766;0;155568;13999;30362;71;
17977;false;false;38;13956;1252;2770;0;155568;13999;30362;71;
17969;false;false;38;13954;1250;2766;0;155568;13999;30362;71;
17979;false;false;38;13958;1252;2770;0;155568;13999;30362;71;
17946;false;false;38;13933;1248;2766;0;155568;13999;30362;71;
17936;false;false;38;13929;1248;2760;0;155568;13999;30362;71;
17974;false;false;38;13956;1252;2767;0;155568;13999;30362;71;
17966;false;false;38;13951;1250;2766;0;155568;13999;30362;71;
18000;false;true;38;13977;1252;2772;0;155568;13999;30362;71;
17949;false;false;38;13936;1248;2766;0;155568;13999;30362;71;
17968;false;true;38;13953;1250;2766;0;155568;13999;30362;71;
17987;false;false;38;13966;1252;2770;0;155568;13999;30362;71;
17971;false;false;38;13956;1250;2766;0;155568;13999;30362;71;
17989;false;true;38;13966;1252;2772;0;155568;13999;30362;71;
17981;false;true;38;13960;1252;2770;0;155568;13999;30362;71;
17991;false;false;38;13968;1252;2772;0;155568;13999;30362;71;
