index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
14140;false;false;43;712;8385;5042;2;10405;113504;69496;741;
14072;false;false;43;706;8341;5024;2;10405;113504;69496;741;
14142;false;false;43;712;8387;5042;2;10405;113504;69496;741;
14133;false;false;43;708;8382;5042;2;10405;113504;69496;741;
14139;false;false;43;712;8384;5042;2;10405;113504;69496;741;
14136;false;false;43;711;8382;5042;2;10405;113504;69496;741;
14153;false;false;43;714;8390;5048;2;10405;113504;69496;741;
14111;false;true;43;706;8372;5032;2;10405;113504;69496;741;
14137;false;false;43;712;8382;5042;2;10405;113504;69496;741;
14143;false;false;43;712;8388;5042;2;10405;113504;69496;741;
14134;false;false;43;709;8382;5042;2;10405;113504;69496;741;
14152;false;false;43;713;8390;5048;2;10405;113504;69496;741;
14138;false;false;43;712;8383;5042;2;10405;113504;69496;741;
14084;false;false;43;706;8349;5028;2;10405;113504;69496;741;
14154;false;false;43;714;8391;5048;2;10405;113504;69496;741;
14151;false;false;43;712;8390;5048;2;10405;113504;69496;741;
14145;false;false;43;712;8388;5044;2;10405;113504;69496;741;
14148;false;false;43;712;8389;5046;2;10405;113504;69496;741;
14165;false;true;43;714;8398;5052;2;10397;113504;69496;749;
14123;false;false;43;708;8376;5038;2;10405;113504;69496;741;
14149;false;false;43;712;8390;5046;2;10405;113504;69496;741;
14146;false;false;43;712;8388;5045;2;10405;113504;69496;741;
14155;false;true;43;714;8392;5048;2;10405;113504;69496;741;
14164;false;false;43;714;8397;5052;2;10405;113504;69496;741;
14150;false;false;43;712;8390;5047;2;10405;113504;69496;741;
14096;false;false;43;706;8360;5029;2;10405;113504;69496;741;
14166;false;false;43;714;8399;5052;2;10397;113504;69496;749;
14163;false;false;43;714;8396;5052;2;10405;113504;69496;741;
14157;false;false;43;714;8394;5048;2;10405;113504;69496;741;
14160;false;false;43;714;8396;5049;2;10405;113504;69496;741;
14177;false;false;43;716;8406;5054;2;10397;113504;69496;749;
14135;false;false;43;710;8382;5042;2;10405;113504;69496;741;
14161;false;false;43;714;8396;5050;2;10405;113504;69496;741;
14158;false;false;43;714;8395;5048;2;10405;113504;69496;741;
14167;false;false;43;714;8400;5052;2;10405;113504;69496;741;
14176;false;false;43;716;8406;5053;2;10397;113504;69496;749;
14162;false;false;43;714;8396;5051;2;10405;113504;69496;741;
14108;false;false;43;706;8369;5032;2;10405;113504;69496;741;
14178;false;true;43;716;8406;5055;2;10397;113504;69496;749;
14169;false;false;43;716;8400;5052;2;10397;113504;69496;749;
14175;false;false;43;716;8406;5052;2;10397;113504;69496;749;
14172;false;false;43;716;8403;5052;2;10397;113504;69496;749;
14189;false;false;43;720;8408;5060;2;10397;113504;69496;749;
14147;false;false;43;712;8388;5046;2;10405;113504;69496;741;
14173;false;false;43;716;8404;5052;2;10397;113504;69496;749;
14170;false;false;43;716;8401;5052;2;10397;113504;69496;749;
14179;false;true;43;716;8406;5056;2;10405;113504;69496;741;
14188;false;false;43;720;8408;5059;2;10397;113504;69496;749;
14174;false;false;43;716;8405;5052;2;10397;113504;69496;749;
14120;false;false;43;707;8374;5038;2;10405;113504;69496;741;
14190;false;false;43;720;8409;5060;2;10397;113504;69496;749;
14187;false;true;43;720;8408;5058;2;10397;113504;69496;749;
14181;false;false;43;718;8406;5056;2;10397;113504;69496;749;
14184;false;false;43;720;8407;5056;2;10397;113504;69496;749;
14159;false;false;43;714;8396;5048;2;10405;113504;69496;741;
14201;false;false;43;720;8416;5064;2;10397;113504;69496;749;
14185;false;false;43;720;8408;5056;2;10397;113504;69496;749;
14182;false;false;43;719;8406;5056;2;10397;113504;69496;749;
14191;false;false;43;720;8410;5060;2;10397;113504;69496;749;
14200;false;true;43;720;8415;5064;2;10405;113504;69496;741;
14186;false;true;43;720;8408;5057;2;10405;113504;69496;741;
14132;false;false;43;708;8381;5042;2;10405;113504;69496;741;
14202;false;false;43;720;8417;5064;2;10397;113504;69496;749;
14199;false;true;43;720;8414;5064;2;10397;113504;69496;749;
14193;false;false;43;720;8410;5062;2;10397;113504;69496;749;
14196;false;true;43;720;8412;5063;2;10405;113504;69496;741;
14171;false;false;43;716;8402;5052;2;10397;113504;69496;749;
14213;false;true;43;720;8424;5068;2;10405;113504;69496;741;
14194;false;true;43;720;8411;5062;2;10397;113504;69496;749;
14197;false;false;43;720;8412;5064;2;10397;113504;69496;749;
14203;false;false;43;720;8418;5064;2;10397;113504;69496;749;
14212;false;false;43;720;8424;5067;2;10397;113504;69496;749;
14198;false;false;43;720;8413;5064;2;10397;113504;69496;749;
14144;false;false;43;712;8388;5043;2;10405;113504;69496;741;
14211;false;false;43;720;8424;5066;2;10397;113504;69496;749;
14205;false;false;43;720;8420;5064;2;10397;113504;69496;749;
14214;false;true;43;720;8425;5068;2;10405;113504;69496;741;
14208;false;false;43;720;8423;5064;2;10397;113504;69496;749;
14225;false;false;43;722;8432;5070;2;10397;113504;69496;749;
14183;false;true;43;720;8406;5056;2;10405;113504;69496;741;
14206;false;false;43;720;8421;5064;2;10397;113504;69496;749;
14209;false;true;43;720;8424;5064;2;10397;113504;69496;749;
14215;false;false;43;720;8426;5068;2;10397;113504;69496;749;
14224;false;true;43;722;8432;5069;2;10405;113504;69496;741;
14156;false;false;43;714;8393;5048;2;10405;113504;69496;741;
14210;false;false;43;720;8424;5065;2;10397;113504;69496;749;
14223;false;true;43;722;8432;5068;2;10397;113504;69496;749;
14217;false;false;43;720;8428;5068;2;10397;113504;69496;749;
14226;false;true;43;722;8432;5071;2;10397;113504;69496;749;
14220;false;false;43;722;8429;5068;2;10397;113504;69496;749;
14237;false;false;43;722;8436;5078;2;10397;113504;69496;749;
14195;false;false;43;720;8412;5062;2;10397;113504;69496;749;
14218;false;false;43;721;8428;5068;2;10397;113504;69496;749;
14227;false;false;43;722;8432;5072;2;10397;113504;69496;749;
14236;false;false;43;722;8435;5078;2;10397;113504;69496;749;
14221;false;true;43;722;8430;5068;2;10397;113504;69496;749;
14168;false;false;43;715;8400;5052;2;10397;113504;69496;749;
14222;false;true;43;722;8431;5068;2;10405;113504;69496;741;
14235;false;false;43;722;8434;5078;2;10397;113504;69496;749;
14229;false;false;43;722;8432;5074;2;10397;113504;69496;749;
14238;false;true;43;722;8437;5078;2;10397;113504;69496;749;
14207;false;true;43;720;8422;5064;2;10397;113504;69496;749;
14232;false;false;43;722;8433;5076;2;10405;113504;69496;741;
14249;false;false;43;722;8442;5084;2;10397;113504;69496;749;
14230;false;false;43;722;8432;5075;2;10397;113504;69496;749;
14239;false;false;43;722;8438;5078;2;10397;113504;69496;749;
14248;false;false;43;722;8441;5084;2;10397;113504;69496;749;
14180;false;false;43;717;8406;5056;2;10397;113504;69496;749;
14234;false;true;43;722;8434;5077;2;10405;113504;69496;741;
14233;false;false;43;722;8434;5076;2;10397;113504;69496;749;
14247;false;false;43;722;8440;5084;2;10397;113504;69496;749;
14241;false;false;43;722;8438;5080;2;10397;113504;69496;749;
14250;false;false;43;723;8442;5084;2;10397;113504;69496;749;
14219;false;false;43;722;8428;5068;2;10397;113504;69496;749;
14244;false;true;43;722;8438;5083;2;10405;113504;69496;741;
14242;false;false;43;722;8438;5081;2;10397;113504;69496;749;
14261;false;false;43;724;8446;5090;2;10397;113504;69496;749;
14251;false;false;43;724;8442;5084;2;10397;113504;69496;749;
14260;false;true;43;724;8446;5089;2;10405;113504;69496;741;
14245;false;true;43;722;8438;5084;2;10397;113504;69496;749;
14192;false;false;43;720;8410;5061;2;10397;113504;69496;749;
14246;false;false;43;722;8439;5084;2;10397;113504;69496;749;
14259;false;false;43;724;8446;5088;2;10397;113504;69496;749;
14262;false;false;43;724;8447;5090;2;10397;113504;69496;749;
14253;false;false;43;724;8444;5084;2;10397;113504;69496;749;
14231;false;false;43;722;8432;5076;2;10397;113504;69496;749;
14256;false;true;43;724;8446;5085;2;10405;113504;69496;741;
14273;false;false;43;724;8454;5094;2;10397;113504;69496;749;
14254;false;false;43;724;8445;5084;2;10397;113504;69496;749;
14263;false;false;43;724;8448;5090;2;10397;113504;69496;749;
14272;false;false;43;724;8454;5093;2;10397;113504;69496;749;
14258;false;false;43;724;8446;5087;2;10397;113504;69496;749;
14257;false;false;43;724;8446;5086;2;10397;113504;69496;749;
14204;false;false;43;720;8419;5064;2;10397;113504;69496;749;
14271;false;false;43;724;8454;5092;2;10397;113504;69496;749;
14265;false;false;43;724;8450;5090;2;10397;113504;69496;749;
14274;false;false;43;724;8454;5095;2;10397;113504;69496;749;
14268;false;false;43;724;8451;5092;2;10397;113504;69496;749;
14243;false;false;43;722;8438;5082;2;10397;113504;69496;749;
14285;false;false;43;726;8458;5100;2;10397;113504;69496;749;
14266;false;false;43;724;8450;5091;2;10397;113504;69496;749;
14275;false;false;43;724;8454;5096;2;10397;113504;69496;749;
14284;false;false;43;726;8457;5100;2;10397;113504;69496;749;
14270;false;true;43;724;8453;5092;2;10405;113504;69496;741;
14269;false;false;43;724;8452;5092;2;10397;113504;69496;749;
14216;false;false;43;720;8427;5068;2;10397;113504;69496;749;
14283;false;false;43;726;8456;5100;2;10405;113504;69496;741;
14277;false;false;43;724;8454;5098;2;10397;113504;69496;749;
14286;false;false;43;726;8459;5100;2;10397;113504;69496;749;
14280;false;false;43;724;8456;5099;2;10397;113504;69496;749;
14255;false;true;43;724;8446;5084;2;10397;113504;69496;749;
14278;false;false;43;724;8455;5098;2;10397;113504;69496;749;
14297;false;true;43;726;8464;5106;2;10405;113504;69496;741;
14282;false;false;43;725;8456;5100;2;10397;113504;69496;749;
14296;false;false;43;726;8463;5106;2;10397;113504;69496;749;
14228;false;false;43;722;8432;5073;2;10397;113504;69496;749;
14287;false;false;43;726;8460;5100;2;10397;113504;69496;749;
14281;false;false;43;724;8456;5100;2;10397;113504;69496;749;
14295;false;true;43;726;8462;5106;2;10397;113504;69496;749;
14289;false;false;43;726;8460;5102;2;10397;113504;69496;749;
14298;false;false;43;726;8465;5106;2;10397;113504;69496;749;
14292;false;false;43;726;8460;5105;2;10397;113504;69496;749;
14267;false;false;43;724;8450;5092;2;10397;113504;69496;749;
14290;false;false;43;726;8460;5103;2;10397;113504;69496;749;
14309;false;false;43;726;8470;5112;2;10397;113504;69496;749;
14294;false;false;43;726;8461;5106;2;10397;113504;69496;749;
14308;false;false;43;726;8470;5111;2;10397;113504;69496;749;
14293;false;true;43;726;8460;5106;2;10405;113504;69496;741;
14299;false;false;43;726;8466;5106;2;10397;113504;69496;749;
14240;false;false;43;722;8438;5079;2;10397;113504;69496;749;
14307;false;true;43;726;8470;5110;2;10405;113504;69496;741;
14301;false;false;43;726;8468;5106;2;10397;113504;69496;749;
14310;false;false;43;726;8471;5112;2;10397;113504;69496;749;
14304;false;false;43;726;8470;5107;2;10397;113504;69496;749;
14279;false;false;43;724;8456;5098;2;10397;113504;69496;749;
14302;false;false;43;726;8469;5106;2;10397;113504;69496;749;
14321;false;false;43;726;8480;5114;2;10397;113504;69496;749;
14306;false;true;43;726;8470;5109;2;10405;113504;69496;741;
14320;false;false;43;726;8480;5113;2;10397;113504;69496;749;
14305;false;true;43;726;8470;5108;2;10397;113504;69496;749;
14311;false;false;43;726;8472;5112;2;10397;113504;69496;749;
14252;false;true;43;724;8443;5084;2;10405;113504;69496;741;
14319;false;false;43;726;8480;5112;2;10397;113504;69496;749;
14313;false;false;43;726;8474;5112;2;10397;113504;69496;749;
14322;false;false;43;726;8480;5115;2;10397;113504;69496;749;
14291;false;false;43;726;8460;5104;2;10397;113504;69496;749;
14316;false;true;43;726;8477;5112;2;10405;113504;69496;741;
14314;false;true;43;726;8475;5112;2;10397;113504;69496;749;
14333;false;false;43;728;8484;5120;2;10397;113504;69496;749;
14318;false;false;43;726;8479;5112;2;10397;113504;69496;749;
14332;false;true;43;728;8484;5119;2;10397;113504;69496;749;
14317;false;true;43;726;8478;5112;2;10397;113504;69496;749;
14264;false;false;43;724;8449;5090;2;10397;113504;69496;749;
14323;false;false;43;726;8480;5116;2;10397;113504;69496;749;
14331;false;false;43;728;8484;5118;2;10397;113504;69496;749;
14325;false;true;43;726;8480;5118;2;10405;113504;69496;741;
14334;false;false;43;728;8484;5121;2;10397;113504;69496;749;
14328;false;true;43;726;8483;5118;2;10405;113504;69496;741;
14303;false;false;43;726;8470;5106;2;10397;113504;69496;749;
14326;false;false;43;726;8481;5118;2;10397;113504;69496;749;
14345;false;false;43;728;8488;5128;2;10397;113504;69496;749;
14330;false;false;43;727;8484;5118;2;10397;113504;69496;749;
14344;false;false;43;728;8488;5127;2;10397;113504;69496;749;
14329;false;false;43;726;8484;5118;2;10397;113504;69496;749;
14276;false;false;43;724;8454;5097;2;10405;113504;69496;741;
14335;false;true;43;728;8484;5122;2;10397;113504;69496;749;
14343;false;true;43;728;8488;5126;2;10397;113504;69496;749;
14346;false;false;43;728;8488;5129;2;10397;113504;69496;749;
14337;false;false;43;728;8484;5124;2;10397;113504;69496;749;
14340;false;true;43;728;8485;5126;2;10397;113504;69496;749;
14338;false;false;43;728;8484;5125;2;10397;113504;69496;749;
14357;false;false;43;728;8496;5132;2;10405;113504;69496;741;
14342;false;true;43;728;8487;5126;2;10405;113504;69496;741;
14315;false;false;43;726;8476;5112;2;10397;113504;69496;749;
14356;false;false;43;728;8495;5132;2;10405;113504;69496;741;
14341;false;true;43;728;8486;5126;2;10405;113504;69496;741;
14347;false;true;43;728;8488;5130;2;10405;113504;69496;741;
14288;false;false;43;726;8460;5101;2;10397;113504;69496;749;
14355;false;true;43;728;8494;5132;2;10397;113504;69496;749;
14358;false;true;43;728;8497;5132;2;10397;113504;69496;749;
14349;false;false;43;728;8488;5132;2;10397;113504;69496;749;
14352;false;false;43;728;8491;5132;2;10405;113504;69496;741;
14354;false;false;43;728;8493;5132;2;10405;113504;69496;741;
14368;false;true;43;728;8501;5138;2;10405;113504;69496;741;
14327;false;false;43;726;8482;5118;2;10397;113504;69496;749;
14369;false;false;43;728;8502;5138;2;10397;113504;69496;749;
14350;false;true;43;728;8489;5132;2;10397;113504;69496;749;
14353;false;false;43;728;8492;5132;2;10405;113504;69496;741;
14300;false;true;43;726;8467;5106;2;10405;113504;69496;741;
14359;false;false;43;728;8498;5132;2;10405;113504;69496;741;
14367;false;true;43;728;8500;5138;2;10405;113504;69496;741;
14370;false;false;43;728;8503;5138;2;10397;113504;69496;749;
14361;false;true;43;728;8498;5134;2;10397;113504;69496;749;
14364;false;false;43;728;8498;5137;2;10397;113504;69496;749;
14366;false;false;43;728;8499;5138;2;10397;113504;69496;749;
14380;false;false;43;730;8507;5142;2;10397;113504;69496;749;
14362;false;false;43;728;8498;5135;2;10405;113504;69496;741;
14339;false;false;43;728;8484;5126;2;10405;113504;69496;741;
14381;false;false;43;730;8508;5142;2;10397;113504;69496;749;
14312;false;false;43;726;8473;5112;2;10397;113504;69496;749;
14365;false;true;43;728;8498;5138;2;10405;113504;69496;741;
14379;false;true;43;730;8506;5142;2;10405;113504;69496;741;
14371;false;false;43;728;8504;5138;2;10397;113504;69496;749;
14382;false;true;43;730;8509;5142;2;10405;113504;69496;741;
14373;false;false;43;730;8504;5138;2;10397;113504;69496;749;
14376;false;false;43;730;8504;5141;2;10397;113504;69496;749;
14378;false;false;43;730;8505;5142;2;10397;113504;69496;749;
14392;false;false;43;730;8514;5147;2;10397;113504;69496;749;
14374;false;true;43;730;8504;5139;2;10405;113504;69496;741;
14351;false;true;43;728;8490;5132;2;10405;113504;69496;741;
14393;false;true;43;730;8514;5148;2;10397;113504;69496;749;
14383;false;false;43;730;8510;5142;2;10405;113504;69496;741;
14391;false;false;43;730;8514;5146;2;10397;113504;69496;749;
14324;false;false;43;726;8480;5117;2;10397;113504;69496;749;
14377;false;true;43;730;8504;5142;2;10397;113504;69496;749;
14385;false;false;43;730;8512;5142;2;10397;113504;69496;749;
14394;false;false;43;730;8515;5148;2;10397;113504;69496;749;
14390;false;false;43;730;8514;5145;2;10397;113504;69496;749;
14388;false;true;43;730;8514;5143;2;10397;113504;69496;749;
14404;false;false;43;730;8524;5149;2;10397;113504;69496;749;
14386;false;false;43;730;8513;5142;2;10397;113504;69496;749;
14363;false;true;43;728;8498;5136;2;10397;113504;69496;749;
14405;false;false;43;730;8524;5150;2;10397;113504;69496;749;
14395;false;false;43;730;8516;5148;2;10397;113504;69496;749;
14336;false;false;43;728;8484;5123;2;10397;113504;69496;749;
14403;false;true;43;730;8524;5148;2;10397;113504;69496;749;
14389;false;false;43;730;8514;5144;2;10397;113504;69496;749;
14406;false;true;43;730;8524;5151;2;10405;113504;69496;741;
14397;false;false;43;730;8518;5148;2;10397;113504;69496;749;
14402;false;false;43;730;8523;5148;2;10397;113504;69496;749;
14400;false;true;43;730;8521;5148;2;10397;113504;69496;749;
14416;false;true;43;730;8527;5158;2;10397;113504;69496;749;
14398;false;false;43;730;8519;5148;2;10397;113504;69496;749;
14375;false;true;43;730;8504;5140;2;10397;113504;69496;749;
14417;false;false;43;730;8528;5158;2;10397;113504;69496;749;
14348;false;false;43;728;8488;5131;2;10397;113504;69496;749;
14415;false;true;43;730;8526;5158;2;10405;113504;69496;741;
14407;false;true;43;730;8524;5152;2;10405;113504;69496;741;
14401;false;false;43;730;8522;5148;2;10397;113504;69496;749;
14418;false;true;43;730;8529;5158;2;10397;113504;69496;749;
14409;false;true;43;730;8524;5154;2;10397;113504;69496;749;
14414;false;false;43;730;8525;5158;2;10397;113504;69496;749;
14412;false;true;43;730;8524;5157;2;10405;113504;69496;741;
14428;false;false;43;730;8533;5164;2;10397;113504;69496;749;
14410;false;false;43;730;8524;5155;2;10397;113504;69496;749;
14387;false;true;43;730;8514;5142;2;10397;113504;69496;749;
14429;false;false;43;730;8534;5164;2;10405;113504;69496;741;
14427;false;false;43;730;8532;5164;2;10397;113504;69496;749;
14419;false;false;43;730;8530;5158;2;10397;113504;69496;749;
14360;false;false;43;728;8498;5133;2;10397;113504;69496;749;
14421;false;false;43;730;8530;5160;2;10397;113504;69496;749;
14413;false;false;43;730;8524;5158;2;10397;113504;69496;749;
14430;false;true;43;730;8535;5164;2;10397;113504;69496;749;
14426;false;false;43;730;8531;5164;2;10397;113504;69496;749;
14424;false;false;43;730;8530;5163;2;10397;113504;69496;749;
14440;false;false;43;731;8540;5168;2;10397;113504;69496;749;
14422;false;false;43;730;8530;5161;2;10405;113504;69496;741;
14441;false;false;43;732;8540;5168;2;10397;113504;69496;749;
14399;false;true;43;730;8520;5148;2;10405;113504;69496;741;
14439;false;false;43;730;8540;5168;2;10397;113504;69496;749;
14431;false;false;43;730;8536;5164;2;10397;113504;69496;749;
14372;false;false;43;729;8504;5138;2;10397;113504;69496;749;
14433;false;false;43;730;8538;5164;2;10397;113504;69496;749;
14425;false;false;43;730;8530;5164;2;10397;113504;69496;749;
14442;false;false;43;732;8541;5168;2;10397;113504;69496;749;
14436;false;false;43;730;8540;5165;2;10397;113504;69496;749;
14438;false;false;43;730;8540;5167;2;10397;113504;69496;749;
14434;false;false;43;730;8539;5164;2;10397;113504;69496;749;
14452;false;false;42;734;8528;5189;2;10386;113522;69478;760;
14453;false;false;42;734;8528;5190;2;10386;113522;69478;760;
14411;false;false;43;730;8524;5156;2;10397;113504;69496;749;
14451;false;false;42;734;8528;5188;2;10386;113522;69478;760;
14443;false;false;43;732;8542;5168;2;10397;113504;69496;749;
14384;false;false;43;730;8511;5142;2;10397;113504;69496;749;
14445;false;false;43;732;8544;5168;2;10397;113504;69496;749;
14437;false;false;43;730;8540;5166;2;10397;113504;69496;749;
14454;false;false;42;734;8529;5190;2;10386;113522;69478;760;
14448;true;true;42;733;8528;5186;2;10386;113522;69478;760;
14450;false;false;42;734;8528;5187;2;10386;113522;69478;760;
14446;false;false;43;732;8545;5168;2;10397;113504;69496;749;
14464;false;false;42;736;8536;5191;2;10386;113522;69478;760;
14465;false;false;42;736;8536;5192;2;10386;113522;69478;760;
14423;false;false;43;730;8530;5162;2;10397;113504;69496;749;
14463;false;false;42;736;8536;5190;2;10386;113522;69478;760;
14396;false;false;43;730;8517;5148;2;10397;113504;69496;749;
14455;false;false;42;734;8530;5190;2;10386;113522;69478;760;
14457;false;false;42;734;8532;5190;2;10386;113522;69478;760;
14449;false;false;42;734;8528;5186;2;10386;113522;69478;760;
14466;false;false;42;736;8536;5193;2;10386;113522;69478;760;
14460;false;true;42;734;8535;5190;2;10386;113522;69478;760;
14462;false;false;42;735;8536;5190;2;10386;113522;69478;760;
14458;false;false;42;734;8533;5190;2;10386;113522;69478;760;
14476;false;true;42;736;8541;5198;2;10386;113522;69478;760;
14435;false;false;43;730;8540;5164;2;10397;113504;69496;749;
14477;false;false;42;736;8542;5198;2;10395;113522;69478;751;
14475;false;false;42;736;8540;5198;2;10395;113522;69478;751;
14467;false;false;42;736;8536;5194;2;10386;113522;69478;760;
14408;false;true;43;730;8524;5153;2;10405;113504;69496;741;
14469;false;false;42;736;8538;5194;2;10386;113522;69478;760;
14461;false;false;42;734;8536;5190;2;10386;113522;69478;760;
14478;false;true;42;736;8542;5199;2;10395;113522;69478;751;
14472;false;false;42;736;8538;5197;2;10395;113522;69478;751;
14470;false;false;42;736;8538;5195;2;10386;113522;69478;760;
14474;false;false;42;736;8539;5198;2;10395;113522;69478;751;
14488;false;false;42;736;8549;5202;2;10395;113522;69478;751;
14447;false;false;43;732;8546;5168;2;10397;113504;69496;749;
14487;false;true;42;736;8548;5202;2;10386;113522;69478;760;
14420;false;false;43;730;8530;5159;2;10397;113504;69496;749;
14479;false;false;42;736;8542;5200;2;10395;113522;69478;751;
14489;false;false;42;736;8550;5202;2;10395;113522;69478;751;
14481;false;false;42;736;8542;5202;2;10395;113522;69478;751;
14473;false;false;42;736;8538;5198;2;10395;113522;69478;751;
14490;false;false;42;736;8551;5202;2;10395;113522;69478;751;
14484;false;false;42;736;8545;5202;2;10386;113522;69478;760;
14482;false;false;42;736;8543;5202;2;10395;113522;69478;751;
14486;false;true;42;736;8547;5202;2;10386;113522;69478;760;
14500;false;false;42;736;8557;5206;2;10395;113522;69478;751;
14432;false;false;43;730;8537;5164;2;10397;113504;69496;749;
14499;false;false;42;736;8556;5206;2;10395;113522;69478;751;
14459;false;false;42;734;8534;5190;2;10386;113522;69478;760;
14491;false;false;42;736;8552;5202;2;10395;113522;69478;751;
14493;false;false;42;736;8552;5204;2;10386;113522;69478;760;
14501;false;true;42;736;8558;5206;2;10395;113522;69478;751;
14485;false;true;42;736;8546;5202;2;10395;113522;69478;751;
14502;false;false;42;736;8559;5206;2;10395;113522;69478;751;
14496;false;false;42;736;8553;5206;2;10395;113522;69478;751;
14494;false;false;42;736;8552;5205;2;10395;113522;69478;751;
14498;false;false;42;736;8555;5206;2;10395;113522;69478;751;
14512;false;false;42;736;8565;5210;2;10395;113522;69478;751;
14511;false;false;42;736;8564;5210;2;10395;113522;69478;751;
14444;false;true;43;732;8543;5168;2;10405;113504;69496;741;
14471;false;true;42;736;8538;5196;2;10395;113522;69478;751;
14505;false;false;42;736;8562;5206;2;10395;113522;69478;751;
14503;false;false;42;736;8560;5206;2;10395;113522;69478;751;
14513;false;false;42;736;8566;5210;2;10395;113522;69478;751;
14508;false;false;42;736;8562;5209;2;10395;113522;69478;751;
14514;false;false;42;736;8567;5210;2;10395;113522;69478;751;
14497;false;false;42;736;8554;5206;2;10395;113522;69478;751;
14506;false;false;42;736;8562;5207;2;10395;113522;69478;751;
14510;false;false;42;736;8563;5210;2;10395;113522;69478;751;
14524;false;false;42;736;8574;5213;2;10395;113522;69478;751;
14523;false;true;42;736;8574;5212;2;10395;113522;69478;751;
14515;false;false;42;736;8568;5210;2;10395;113522;69478;751;
14456;false;false;42;734;8531;5190;2;10386;113522;69478;760;
14483;false;false;42;736;8544;5202;2;10395;113522;69478;751;
14517;false;false;42;736;8570;5210;2;10395;113522;69478;751;
14525;false;false;42;736;8574;5214;2;10395;113522;69478;751;
14520;false;true;42;736;8573;5210;2;10386;113522;69478;760;
14509;false;false;42;736;8562;5210;2;10395;113522;69478;751;
14526;false;true;42;736;8575;5214;2;10395;113522;69478;751;
14518;false;false;42;736;8571;5210;2;10395;113522;69478;751;
14536;false;false;42;736;8585;5214;2;10386;113522;69478;760;
14522;false;true;42;736;8574;5211;2;10395;113522;69478;751;
14535;false;false;42;736;8584;5214;2;10386;113522;69478;760;
14468;false;false;42;736;8537;5194;2;10386;113522;69478;760;
14527;false;false;42;736;8576;5214;2;10395;113522;69478;751;
14495;false;false;42;736;8552;5206;2;10395;113522;69478;751;
14529;false;true;42;736;8578;5214;2;10386;113522;69478;760;
14537;false;false;42;736;8586;5214;2;10386;113522;69478;760;
14532;false;false;42;736;8581;5214;2;10386;113522;69478;760;
14521;false;true;42;736;8574;5210;2;10395;113522;69478;751;
14538;false;false;42;736;8586;5215;2;10386;113522;69478;760;
14530;false;true;42;736;8579;5214;2;10395;113522;69478;751;
14548;false;true;42;736;8593;5218;2;10386;113522;69478;760;
14534;false;true;42;736;8583;5214;2;10386;113522;69478;760;
14547;false;false;42;736;8592;5218;2;10386;113522;69478;760;
14480;false;false;42;736;8542;5201;2;10395;113522;69478;751;
14507;false;false;42;736;8562;5208;2;10395;113522;69478;751;
14539;false;false;42;736;8586;5216;2;10386;113522;69478;760;
14541;false;false;42;736;8586;5218;2;10386;113522;69478;760;
14549;false;false;42;736;8594;5218;2;10395;113522;69478;751;
14544;false;true;42;736;8589;5218;2;10395;113522;69478;751;
14550;false;false;42;736;8595;5218;2;10395;113522;69478;751;
14533;false;true;42;736;8582;5214;2;10395;113522;69478;751;
14542;false;false;42;736;8587;5218;2;10386;113522;69478;760;
14546;false;true;42;736;8591;5218;2;10386;113522;69478;760;
14560;false;false;42;736;8601;5222;2;10395;113522;69478;751;
14559;false;true;42;736;8600;5222;2;10386;113522;69478;760;
14492;false;false;42;736;8552;5203;2;10395;113522;69478;751;
14551;false;false;42;736;8596;5218;2;10386;113522;69478;760;
14519;false;false;42;736;8572;5210;2;10395;113522;69478;751;
14553;false;false;42;736;8598;5218;2;10395;113522;69478;751;
14561;false;true;42;736;8602;5222;2;10395;113522;69478;751;
14556;false;false;42;736;8598;5221;2;10395;113522;69478;751;
14562;false;true;42;736;8603;5222;2;10386;113522;69478;760;
14545;false;false;42;736;8590;5218;2;10395;113522;69478;751;
14554;false;false;42;736;8598;5219;2;10395;113522;69478;751;
14558;false;true;42;736;8599;5222;2;10386;113522;69478;760;
14572;false;true;42;738;8608;5225;2;10386;113522;69478;760;
14571;false;true;42;738;8608;5224;2;10395;113522;69478;751;
14504;false;false;42;736;8561;5206;2;10395;113522;69478;751;
14563;false;false;42;736;8604;5222;2;10386;113522;69478;760;
14565;false;true;42;736;8606;5222;2;10386;113522;69478;760;
14573;false;true;42;738;8608;5226;2;10386;113522;69478;760;
14531;false;false;42;736;8580;5214;2;10395;113522;69478;751;
14568;false;true;42;738;8607;5222;2;10395;113522;69478;751;
14574;false;true;42;738;8608;5227;2;10395;113522;69478;751;
14557;false;false;42;736;8598;5222;2;10395;113522;69478;751;
14584;false;false;42;738;8615;5230;2;10386;113522;69478;760;
14570;false;true;42;738;8608;5223;2;10395;113522;69478;751;
14566;false;false;42;737;8606;5222;2;10386;113522;69478;760;
14516;false;false;42;736;8569;5210;2;10395;113522;69478;751;
14583;false;false;42;738;8614;5230;2;10386;113522;69478;760;
14575;false;true;42;738;8608;5228;2;10386;113522;69478;760;
14577;false;true;42;738;8610;5228;2;10386;113522;69478;760;
14543;false;true;42;736;8588;5218;2;10395;113522;69478;751;
14585;false;false;42;738;8616;5230;2;10395;113522;69478;751;
14586;false;false;42;738;8616;5231;2;10386;113522;69478;760;
14580;false;true;42;738;8613;5228;2;10395;113522;69478;751;
